incident_key,occur_date,occur_time,boro,precinct,jurisdiction_code,location_desc,statistical_murder_flag,perp_age_group,perp_sex,perp_race,vic_age_group,vic_sex,vic_race,latitude,longitude
166268793,2017-06-20,2023-04-30T22:30:00.000-04:00,BROOKLYN,73,0,,false,,,,25-44,M,BLACK,40.66305447500008,-73.91097205999995
166268794,2017-06-20,2023-04-30T23:45:00.000-04:00,BROOKLYN,83,0,,false,25-44,M,BLACK HISPANIC,25-44,M,BLACK,40.69833136700004,-73.91749619999996
166312842,2017-06-21,2023-04-30T19:50:00.000-04:00,BROOKLYN,79,2,MULTI DWELL - PUBLIC HOUS,false,25-44,M,BLACK,45-64,M,BLACK HISPANIC,40.69677933600008,-73.94655661999997
166312843,2017-06-21,2023-04-30T20:34:00.000-04:00,BRONX,41,0,,false,25-44,M,WHITE HISPANIC,25-44,M,WHITE HISPANIC,40.81489998700005,-73.90241506699994
166312844,2017-06-21,2023-04-30T22:55:00.000-04:00,BROOKLYN,60,2,MULTI DWELL - PUBLIC HOUS,false,,,,25-44,M,BLACK,40.57283863500004,-73.99543401199998
166352784,2017-06-22,2023-04-30T21:09:00.000-04:00,BROOKLYN,69,0,MULTI DWELL - APT BUILD,false,18-24,M,BLACK,18-24,M,BLACK,40.64350664400007,-73.90261707999997
166352785,2017-06-23,2023-04-30T04:40:00.000-04:00,BROOKLYN,75,0,,true,25-44,M,BLACK,25-44,M,BLACK,40.66390161800007,-73.88057437599997
166352787,2017-06-22,2023-04-30T23:48:00.000-04:00,BROOKLYN,69,0,,false,25-44,M,BLACK,18-24,M,BLACK,40.634069175000036,-73.88918035399996
166353146,2017-06-23,2023-04-30T01:46:00.000-04:00,STATEN ISLAND,120,0,,false,,,,<18,M,BLACK,40.61549182300007,-74.08165668099997
166412374,2017-06-24,2023-04-30T03:30:00.000-04:00,QUEENS,115,0,,false,25-44,F,WHITE HISPANIC,25-44,F,BLACK HISPANIC,40.758374600000025,-73.86763349399996
166412375,2017-06-24,2023-04-30T05:05:00.000-04:00,QUEENS,103,0,,false,25-44,M,BLACK,25-44,M,BLACK,40.70025183800004,-73.79284582599996
166412376,2017-06-24,2023-04-30T04:38:00.000-04:00,BRONX,47,0,,false,,,,18-24,M,BLACK,40.88119378400006,-73.84814807299995
166412377,2017-06-24,2023-04-30T17:20:00.000-04:00,BRONX,48,0,,false,18-24,M,WHITE HISPANIC,18-24,F,BLACK,40.85661781600004,-73.88956214099994
166412378,2017-06-24,2023-04-30T23:30:00.000-04:00,BROOKLYN,69,0,,false,,,,18-24,M,BLACK,40.635516265000035,-73.91327799299995
166413152,2017-06-24,2023-04-30T23:37:00.000-04:00,MANHATTAN,28,0,,false,,,,18-24,F,BLACK,40.80504070000006,-73.95682188099994
166413153,2017-06-25,2023-04-30T01:49:00.000-04:00,BRONX,47,0,,false,18-24,M,BLACK,18-24,M,BLACK,40.877701589000026,-73.86517136499998
166413154,2017-06-25,2023-04-30T02:02:00.000-04:00,MANHATTAN,23,2,MULTI DWELL - PUBLIC HOUS,false,18-24,M,BLACK,18-24,M,BLACK,40.79199778700007,-73.94971896899995
166413155,2017-06-25,2023-04-30T03:30:00.000-04:00,BROOKLYN,73,0,,false,,,,25-44,M,BLACK,40.668983739000055,-73.90667378399996
166429318,2017-06-24,2023-04-30T23:36:00.000-04:00,MANHATTAN,28,0,,false,,,,18-24,M,BLACK HISPANIC,40.804428073000054,-73.95537020999996
166429319,2017-06-25,2023-04-30T18:13:00.000-04:00,BRONX,41,0,,true,25-44,M,BLACK,25-44,M,BLACK,40.809637674000044,-73.89003655299996
166429462,2017-06-24,2023-04-30T23:45:00.000-04:00,MANHATTAN,28,0,,false,18-24,M,BLACK,18-24,M,BLACK,40.802539833000026,-73.95493735699995
166530437,2017-06-28,2023-04-30T16:54:00.000-04:00,BRONX,49,0,PVT HOUSE,false,18-24,M,WHITE HISPANIC,45-64,M,BLACK HISPANIC,40.864779329000044,-73.85133840399999
166547341,2017-06-29,2023-04-30T04:25:00.000-04:00,BRONX,43,0,,false,18-24,M,BLACK,25-44,M,WHITE HISPANIC,40.832550549000075,-73.86411688499999
166585771,2017-06-29,2023-04-30T22:51:00.000-04:00,MANHATTAN,28,0,,false,18-24,M,BLACK,18-24,M,BLACK,40.807950240000025,-73.94895781799994
166585772,2017-06-30,2023-04-30T00:11:00.000-04:00,BRONX,43,2,MULTI DWELL - PUBLIC HOUS,false,,,,18-24,M,BLACK,40.823179304000064,-73.86653649599998
166585773,2017-06-30,2023-04-30T01:15:00.000-04:00,BRONX,42,0,,false,,,,18-24,M,BLACK,40.83855962300004,-73.89660772999997
166585774,2017-06-30,2023-04-30T02:33:00.000-04:00,BROOKLYN,79,0,,false,,,,45-64,M,BLACK,40.69366859100006,-73.94451737799994
166586253,2017-06-30,2023-04-30T02:18:00.000-04:00,BRONX,43,2,MULTI DWELL - PUBLIC HOUS,true,,,,25-44,M,BLACK,40.81636721700005,-73.86762585699995
166635500,2017-07-01,2023-04-30T00:12:00.000-04:00,BRONX,40,0,,false,18-24,M,BLACK HISPANIC,25-44,M,WHITE HISPANIC,40.82199588700007,-73.91501335899994
166635501,2017-07-01,2023-04-30T00:45:00.000-04:00,BRONX,48,0,,false,,,,25-44,M,BLACK,40.846936164000056,-73.89755320999996
166635502,2017-07-01,2023-04-30T04:44:00.000-04:00,BRONX,43,0,,false,25-44,M,BLACK,18-24,M,BLACK,40.81572038000007,-73.86450303599997
166635503,2017-07-01,2023-04-30T05:00:00.000-04:00,BRONX,46,0,,false,,,,18-24,M,WHITE HISPANIC,40.84788675500005,-73.91107484299994
166636415,2017-07-01,2023-04-30T17:16:00.000-04:00,BRONX,47,0,,false,,,,25-44,M,BLACK,40.88066056400004,-73.86493437599995
166660830,2017-07-02,2023-04-30T22:42:00.000-04:00,BRONX,40,0,,false,25-44,M,BLACK HISPANIC,<18,M,WHITE HISPANIC,40.813948425000035,-73.91434062199994
166660831,2017-06-30,2023-04-30T18:34:00.000-04:00,STATEN ISLAND,120,0,,true,<18,M,BLACK,18-24,M,BLACK,40.614330272000075,-74.08582122099995
166660832,2017-07-02,2023-04-30T00:21:00.000-04:00,MANHATTAN,33,0,,false,25-44,M,WHITE HISPANIC,25-44,M,WHITE HISPANIC,40.83736110800004,-73.94107298999995
166660833,2017-06-30,2023-04-30T14:54:00.000-04:00,BRONX,44,0,HOSPITAL,true,45-64,M,BLACK,25-44,M,WHITE HISPANIC,40.84376257500003,-73.91174605599997
166660834,2017-07-02,2023-04-30T00:33:00.000-04:00,BRONX,42,0,,false,25-44,M,BLACK,25-44,M,BLACK,40.83564859300003,-73.88561023999995
166660835,2017-07-02,2023-04-30T01:47:00.000-04:00,BROOKLYN,71,0,,false,25-44,M,BLACK,25-44,M,BLACK,40.66141618000006,-73.94128833299999
166660837,2017-07-03,2023-04-30T01:21:00.000-04:00,BRONX,47,0,,false,,,,25-44,M,WHITE HISPANIC,40.90025910000003,-73.84545007899999
166660838,2017-07-03,2023-04-30T00:50:00.000-04:00,BROOKLYN,81,2,MULTI DWELL - PUBLIC HOUS,false,,,,25-44,M,BLACK,40.69305816700006,-73.94004567399998
166676981,2017-07-03,2023-04-30T12:34:00.000-04:00,MANHATTAN,32,0,,false,25-44,M,BLACK,18-24,M,BLACK,40.80962945400006,-73.94197602999998
166697466,2017-07-03,2023-04-30T23:01:00.000-04:00,BRONX,44,0,,false,,,,25-44,M,BLACK,40.82906101200007,-73.92143537199996
166728122,2017-07-04,2023-04-30T21:03:00.000-04:00,QUEENS,114,0,,false,18-24,M,BLACK,25-44,M,BLACK,40.758566776000066,-73.94500025499997
166728123,2017-07-04,2023-04-30T21:45:00.000-04:00,BRONX,47,0,,false,,,,25-44,F,BLACK,40.88535659300004,-73.85015816199996
166728124,2017-07-05,2023-04-30T01:25:00.000-04:00,QUEENS,105,0,,false,,,,25-44,M,BLACK,40.70331045800003,-73.73573366399995
166730427,2017-07-05,2023-04-30T01:24:00.000-04:00,BRONX,48,0,,false,,,,25-44,M,BLACK HISPANIC,40.85506503500005,-73.88400415399997
166741094,2017-07-05,2023-04-30T03:38:00.000-04:00,QUEENS,103,0,,true,25-44,M,WHITE HISPANIC,25-44,M,BLACK,40.699327839000034,-73.78648808799994
166741095,2017-07-05,2023-04-30T06:30:00.000-04:00,BRONX,47,0,GROCERY/BODEGA,true,25-44,M,BLACK,18-24,M,BLACK,40.87899087100004,-73.86455196799994
166765843,2017-07-05,2023-04-30T00:31:00.000-04:00,BRONX,46,0,,true,25-44,M,BLACK,45-64,F,WHITE HISPANIC,40.858100827000044,-73.90191494099997
166810056,2017-07-07,2023-04-30T00:13:00.000-04:00,MANHATTAN,32,0,,false,18-24,M,BLACK,25-44,M,BLACK,40.825521639000044,-73.93995862299994
166810057,2017-07-07,2023-04-30T01:42:00.000-04:00,BROOKLYN,75,0,,false,25-44,M,BLACK,18-24,M,WHITE HISPANIC,40.67264961500007,-73.86741316199993
166886658,2017-07-09,2023-04-30T21:28:00.000-04:00,BROOKLYN,79,0,,false,18-24,M,BLACK,25-44,M,BLACK,40.69006075400006,-73.94982626099994
166886659,2017-07-07,2023-04-30T05:30:00.000-04:00,MANHATTAN,26,0,,true,25-44,M,BLACK,25-44,M,BLACK,40.81721683300003,-73.95347258799995
166886660,2017-07-09,2023-04-30T08:38:00.000-04:00,BROOKLYN,81,0,,false,,,,25-44,M,BLACK,40.67941834900006,-73.93847361399997
166886661,2017-07-09,2023-04-30T02:05:00.000-04:00,BRONX,48,0,MULTI DWELL - APT BUILD,false,25-44,M,WHITE HISPANIC,25-44,M,BLACK,40.84754930100007,-73.89063487699997
166886662,2017-07-09,2023-04-30T02:33:00.000-04:00,BROOKLYN,75,0,,false,25-44,M,BLACK,18-24,M,BLACK,40.67046824500005,-73.87702895499996
166886663,2017-07-09,2023-04-30T00:09:00.000-04:00,BRONX,44,0,,false,25-44,M,BLACK,18-24,M,BLACK,40.83189104000007,-73.91184130099998
166886664,2017-07-07,2023-04-30T22:16:00.000-04:00,BRONX,47,0,,false,,,,18-24,M,BLACK,40.87817098100004,-73.84444912999999
166920671,2017-07-10,2023-04-30T20:22:00.000-04:00,BRONX,40,0,,false,25-44,M,BLACK HISPANIC,25-44,M,BLACK,40.80397704200004,-73.92067709199995
166934265,2017-07-11,2023-04-30T13:07:00.000-04:00,BROOKLYN,60,2,MULTI DWELL - PUBLIC HOUS,false,,,,25-44,M,BLACK,40.57612301300003,-73.99982594999994
166951006,2017-07-11,2023-04-30T23:10:00.000-04:00,BROOKLYN,70,0,,true,25-44,M,BLACK,18-24,M,BLACK,40.649371743000074,-73.96087431999996
166966872,2017-07-12,2023-04-30T11:31:00.000-04:00,BRONX,44,0,,false,45-64,M,BLACK,25-44,M,BLACK,40.83087124200006,-73.91093836299996
166998585,2017-07-12,2023-04-30T21:30:00.000-04:00,BROOKLYN,81,2,MULTI DWELL - PUBLIC HOUS,true,18-24,M,BLACK,18-24,F,BLACK,40.688069692000056,-73.93456572399998
167036160,2017-07-13,2023-04-30T19:00:00.000-04:00,BROOKLYN,67,0,,true,<18,M,BLACK,18-24,M,BLACK,40.651661370000056,-73.91737259399997
167036161,2017-07-14,2023-04-30T03:26:00.000-04:00,BROOKLYN,70,0,,false,25-44,M,BLACK,18-24,M,ASIAN / PACIFIC ISLANDER,40.653198462000034,-73.96621466699997
167036560,2017-07-13,2023-04-30T17:56:00.000-04:00,BROOKLYN,71,0,,false,,,,<18,M,BLACK,40.65598578500004,-73.95472234199997
167036562,2017-07-13,2023-04-30T13:29:00.000-04:00,MANHATTAN,25,0,,false,18-24,M,BLACK,25-44,M,BLACK,40.80320374900003,-73.94256994299997
167056016,2017-07-14,2023-04-30T15:40:00.000-04:00,BROOKLYN,67,0,,false,18-24,M,BLACK,18-24,M,BLACK,40.65106357900004,-73.92929676099999
167094663,2017-07-16,2023-04-30T12:08:00.000-04:00,QUEENS,114,2,MULTI DWELL - PUBLIC HOUS,true,25-44,M,WHITE HISPANIC,25-44,M,BLACK,40.76062678400007,-73.93609040299998
167094664,2017-07-15,2023-04-30T10:19:00.000-04:00,QUEENS,100,0,,false,25-44,M,BLACK,25-44,M,BLACK,40.589894069000025,-73.80807854799997
167095360,2017-07-14,2023-04-30T21:14:00.000-04:00,BRONX,45,0,,false,,,,18-24,M,BLACK,40.863682176000054,-73.82173103399998
167108508,2017-07-14,2023-04-30T01:21:00.000-04:00,QUEENS,101,2,MULTI DWELL - PUBLIC HOUS,false,25-44,M,BLACK,25-44,M,BLACK,40.61003631900007,-73.75358825099994
167119154,2017-07-17,2023-04-30T00:42:00.000-04:00,BROOKLYN,69,0,PVT HOUSE,true,,,,18-24,M,BLACK HISPANIC,40.644589146000044,-73.89267265299998
167121203,2017-07-17,2023-04-30T13:22:00.000-04:00,QUEENS,114,0,GROCERY/BODEGA,false,25-44,M,BLACK,45-64,M,WHITE HISPANIC,40.75711063500006,-73.94470998699995
167183315,2017-07-19,2023-04-30T03:45:00.000-04:00,MANHATTAN,32,0,,false,,,,45-64,M,BLACK,40.810865198000045,-73.93901950799994
167183316,2017-07-18,2023-04-30T21:35:00.000-04:00,BRONX,40,0,,false,<18,M,BLACK,<18,M,BLACK,40.80970590700008,-73.91563390299996
167194619,2017-07-19,2023-04-30T02:00:00.000-04:00,MANHATTAN,23,0,,false,,,,18-24,M,BLACK,40.79282341900006,-73.93773589999995
167226507,2017-07-19,2023-04-30T22:54:00.000-04:00,QUEENS,110,0,,false,<18,M,BLACK HISPANIC,18-24,M,BLACK HISPANIC,40.74388378200007,-73.87066099699996
167227018,2017-07-20,2023-04-30T03:00:00.000-04:00,BRONX,43,2,MULTI DWELL - PUBLIC HOUS,false,,,,25-44,M,BLACK,40.816985947000035,-73.84701248899995
167264902,2017-07-21,2023-04-30T00:41:00.000-04:00,BROOKLYN,77,0,,false,,,,45-64,M,BLACK,40.67201009300004,-73.95988522799996
167265735,2017-07-20,2023-04-30T18:47:00.000-04:00,BROOKLYN,79,2,MULTI DWELL - PUBLIC HOUS,false,25-44,M,BLACK HISPANIC,25-44,F,BLACK,40.69831271700008,-73.95314872199998
167265736,2017-07-21,2023-04-30T00:42:00.000-04:00,BRONX,42,2,MULTI DWELL - PUBLIC HOUS,false,,,,18-24,M,BLACK,40.834228008000025,-73.90526189299999
167265737,2017-07-21,2023-04-30T04:58:00.000-04:00,BROOKLYN,83,0,,false,25-44,M,WHITE HISPANIC,25-44,M,BLACK,40.69096355800008,-73.90657067699993
167282055,2017-07-21,2023-04-30T10:45:00.000-04:00,MANHATTAN,25,2,MULTI DWELL - PUBLIC HOUS,false,25-44,M,WHITE HISPANIC,18-24,M,BLACK,40.80171763800007,-73.93435152299998
167328737,2017-07-22,2023-04-30T02:11:00.000-04:00,BROOKLYN,84,0,MULTI DWELL - PUBLIC HOUS,true,,,,25-44,M,BLACK,40.70101643700008,-73.98479573299994
167328738,2017-07-23,2023-04-30T05:08:00.000-04:00,BRONX,46,0,,false,25-44,M,WHITE HISPANIC,25-44,M,WHITE HISPANIC,40.85323839400007,-73.90787653099994
167328739,2017-07-22,2023-04-30T02:20:00.000-04:00,STATEN ISLAND,120,2,MULTI DWELL - PUBLIC HOUS,false,18-24,M,BLACK,45-64,M,UNKNOWN,40.636369742000056,-74.11750634299995
167328740,2017-07-23,2023-04-30T02:14:00.000-04:00,MANHATTAN,26,2,MULTI DWELL - PUBLIC HOUS,false,25-44,M,BLACK,25-44,M,WHITE HISPANIC,40.81476310800008,-73.95880660699999
167343474,2017-07-23,2023-04-30T18:11:00.000-04:00,BROOKLYN,79,0,,false,,,,25-44,M,BLACK,40.68267886500007,-73.94233031099998
167343475,2017-07-23,2023-04-30T21:01:00.000-04:00,BRONX,48,0,,false,25-44,M,WHITE,45-64,M,WHITE HISPANIC,40.84010264800003,-73.88035475199996
167343476,2017-07-23,2023-04-30T20:14:00.000-04:00,BROOKLYN,60,0,,false,45-64,M,BLACK,25-44,M,BLACK,40.57719164000008,-74.00057088499995
167343775,2017-07-23,2023-04-30T23:35:00.000-04:00,BRONX,46,0,,false,,,,18-24,M,WHITE HISPANIC,40.84655947600004,-73.92371346499993
167343776,2017-07-23,2023-04-30T23:21:00.000-04:00,BRONX,47,0,,false,,,,<18,M,BLACK HISPANIC,40.876891356000044,-73.84133305199998
167343777,2017-07-24,2023-04-30T00:08:00.000-04:00,BROOKLYN,67,0,,false,,,,25-44,M,BLACK,40.64204375800006,-73.94960855599999
167383325,2017-07-25,2023-04-30T00:13:00.000-04:00,QUEENS,105,0,,true,25-44,M,BLACK,25-44,M,BLACK,40.66548370400005,-73.74750701899995
167425279,2017-07-25,2023-04-30T23:56:00.000-04:00,BROOKLYN,77,2,MULTI DWELL - PUBLIC HOUS,false,,,,18-24,M,BLACK,40.671623613000065,-73.92528860199997
167425281,2017-07-25,2023-04-30T21:47:00.000-04:00,BROOKLYN,73,0,,false,25-44,M,BLACK,25-44,M,BLACK,40.65600215200004,-73.90435740399994
167468073,2017-07-26,2023-04-30T16:29:00.000-04:00,STATEN ISLAND,120,0,,false,25-44,M,BLACK,18-24,M,BLACK,40.61685970600007,-74.08310949499997
167475066,2017-07-27,2023-04-30T08:40:00.000-04:00,BRONX,45,0,MULTI DWELL - APT BUILD,false,65+,M,BLACK,25-44,F,BLACK,40.83615903900005,-73.85062967099998
167485590,2017-07-27,2023-04-30T14:34:00.000-04:00,BRONX,47,0,,false,18-24,M,BLACK,18-24,M,BLACK,40.89252334200006,-73.84542601699997
167507187,2017-07-28,2023-04-30T00:15:00.000-04:00,BRONX,44,0,,false,,,,25-44,M,BLACK,40.84062817300003,-73.92438480399994
167527485,2017-07-28,2023-04-30T16:00:00.000-04:00,BRONX,42,2,MULTI DWELL - PUBLIC HOUS,false,,,,25-44,M,BLACK,40.82518828100007,-73.90447442999994
167581877,2017-07-29,2023-04-30T00:55:00.000-04:00,QUEENS,100,0,,false,25-44,F,WHITE HISPANIC,25-44,F,WHITE HISPANIC,40.59543885100004,-73.79969409299997
167581878,2017-07-29,2023-04-30T04:20:00.000-04:00,BROOKLYN,73,0,,false,18-24,M,BLACK,25-44,F,BLACK,40.65691894200006,-73.90408803299994
167582207,2017-07-30,2023-04-30T20:50:00.000-04:00,BRONX,43,0,,false,18-24,M,WHITE HISPANIC,45-64,M,BLACK HISPANIC,40.825063218000025,-73.87739703699998
167582208,2017-07-30,2023-04-30T23:22:00.000-04:00,BROOKLYN,84,2,MULTI DWELL - PUBLIC HOUS,false,,,,25-44,M,BLACK,40.701407302000064,-73.98380700399997
167602863,2017-07-31,2023-04-30T12:34:00.000-04:00,BRONX,42,2,MULTI DWELL - PUBLIC HOUS,false,18-24,M,BLACK,25-44,M,BLACK,40.82308999000003,-73.90298905999998
167619814,2017-08-01,2023-04-30T00:35:00.000-04:00,BRONX,47,2,MULTI DWELL - PUBLIC HOUS,false,25-44,M,WHITE HISPANIC,18-24,M,WHITE HISPANIC,40.88269527800003,-73.83315773299995
167619815,2017-07-31,2023-04-30T23:47:00.000-04:00,BRONX,42,2,MULTI DWELL - PUBLIC HOUS,true,,,,25-44,M,BLACK,40.833809099000064,-73.90828919499995
167664433,2017-08-02,2023-04-30T02:15:00.000-04:00,BROOKLYN,81,0,BAR/NIGHT CLUB,false,25-44,M,BLACK,25-44,M,BLACK,40.696279609000044,-73.93398246999999
167710472,2017-08-03,2023-04-30T03:45:00.000-04:00,MANHATTAN,25,0,,false,18-24,M,BLACK,18-24,M,BLACK,40.804716736000046,-73.93612844099994
167732002,2017-08-03,2023-04-30T16:07:00.000-04:00,BROOKLYN,79,2,MULTI DWELL - PUBLIC HOUS,false,,,,25-44,M,BLACK HISPANIC,40.698543897000036,-73.94983723199994
167754132,2017-08-03,2023-04-30T23:00:00.000-04:00,BROOKLYN,88,2,MULTI DWELL - PUBLIC HOUS,false,,,,25-44,M,BLACK,40.69576992100008,-73.97825366099994
167754133,2017-08-04,2023-04-30T00:30:00.000-04:00,BROOKLYN,70,0,,false,18-24,M,BLACK,18-24,M,BLACK,40.64864937600004,-73.96772916299994
167754135,2017-08-04,2023-04-30T01:58:00.000-04:00,STATEN ISLAND,120,2,MULTI DWELL - PUBLIC HOUS,false,25-44,M,BLACK,18-24,M,BLACK,40.64475332300003,-74.08724115799998
167754340,2017-08-04,2023-04-30T05:34:00.000-04:00,BROOKLYN,79,0,SOCIAL CLUB/POLICY LOCATI,false,,,,25-44,M,BLACK,40.68499833000004,-73.93844525399999
167835437,2017-08-04,2023-04-30T23:10:00.000-04:00,BROOKLYN,71,0,,false,,,,18-24,M,BLACK,40.65719589500003,-73.94880194699994
167835438,2017-08-04,2023-04-30T23:10:00.000-04:00,BRONX,43,0,,false,UNKNOWN,M,UNKNOWN,25-44,F,BLACK,40.833614873000045,-73.87842586299996
167835439,2017-08-05,2023-04-30T00:55:00.000-04:00,BRONX,42,2,MULTI DWELL - PUBLIC HOUS,false,,,,<18,M,BLACK,40.83222609400008,-73.90637864299998
167835440,2017-08-05,2023-04-30T23:30:00.000-04:00,QUEENS,105,0,,false,,,,25-44,M,BLACK,40.66275655000004,-73.74554570599997
167835441,2017-08-06,2023-04-30T01:05:00.000-04:00,MANHATTAN,32,0,,false,,,,45-64,M,BLACK,40.82201694400004,-73.93891557499995
167835442,2017-08-06,2023-04-30T04:33:00.000-04:00,MANHATTAN,32,0,,false,,,,25-44,M,BLACK,40.81094966200004,-73.94317376599997
167835443,2017-08-06,2023-04-30T03:40:00.000-04:00,BRONX,43,0,,false,,,,45-64,F,WHITE HISPANIC,40.823386732000074,-73.87016977299999
167835863,2017-08-06,2023-04-30T04:09:00.000-04:00,BRONX,47,0,,false,18-24,M,BLACK,25-44,M,BLACK,40.88733350200005,-73.84724820299994
167871187,2017-08-07,2023-04-30T22:56:00.000-04:00,BROOKLYN,73,0,,false,,,,25-44,M,BLACK,40.677603644000044,-73.91219982799998
167871188,2017-08-07,2023-04-30T20:20:00.000-04:00,BRONX,47,0,PVT HOUSE,true,25-44,M,BLACK,25-44,M,BLACK,40.88312768000003,-73.86137377399996
167882437,2017-08-08,2023-04-30T10:56:00.000-04:00,BRONX,49,0,,false,,,,25-44,M,BLACK,40.86433057000005,-73.86637866499996
167917431,2017-08-08,2023-04-30T17:54:00.000-04:00,BRONX,44,0,,false,18-24,M,WHITE HISPANIC,<18,M,WHITE HISPANIC,40.841988892000074,-73.92449394099998
167917432,2017-08-09,2023-04-30T03:10:00.000-04:00,BROOKLYN,60,2,MULTI DWELL - PUBLIC HOUS,false,25-44,M,BLACK,18-24,M,BLACK,40.591226418000076,-73.98370589799998
167960377,2017-08-09,2023-04-30T23:48:00.000-04:00,BROOKLYN,77,0,,false,,,,25-44,M,BLACK,40.672880873000054,-73.92368950699995
167960378,2017-08-10,2023-04-30T00:18:00.000-04:00,MANHATTAN,32,0,,false,18-24,M,BLACK,25-44,M,BLACK,40.827015559000074,-73.93813479699998
167960380,2017-08-09,2023-04-30T23:55:00.000-04:00,QUEENS,103,0,,false,,,,25-44,M,BLACK,40.69335546000008,-73.79975130299994
168000271,2017-08-10,2023-04-30T16:54:00.000-04:00,BROOKLYN,75,0,PVT HOUSE,false,25-44,M,ASIAN / PACIFIC ISLANDER,25-44,M,ASIAN / PACIFIC ISLANDER,40.68307609100003,-73.88304566299996
168000272,2017-08-10,2023-04-30T23:56:00.000-04:00,STATEN ISLAND,120,0,PVT HOUSE,true,,,,25-44,M,WHITE HISPANIC,40.63548481300006,-74.11669749499998
168080333,2017-08-13,2023-04-30T03:52:00.000-04:00,BROOKLYN,67,0,,false,,,,18-24,M,BLACK,40.65815807700005,-73.91818089699996
168080334,2017-08-12,2023-04-30T23:34:00.000-04:00,BROOKLYN,71,0,,false,25-44,M,BLACK,25-44,M,BLACK,40.66633488100007,-73.95153265199997
168080336,2017-08-14,2023-04-30T00:59:00.000-04:00,STATEN ISLAND,120,2,MULTI DWELL - PUBLIC HOUS,false,18-24,M,BLACK,18-24,M,WHITE HISPANIC,40.64475332300003,-74.08724115799998
168080540,2017-08-13,2023-04-30T16:01:00.000-04:00,BRONX,44,2,MULTI DWELL - PUBLIC HOUS,true,18-24,M,BLACK,25-44,M,WHITE HISPANIC,40.82414361300005,-73.91717129999995
168095392,2017-08-14,2023-04-30T13:32:00.000-04:00,BRONX,46,0,,false,25-44,M,BLACK,25-44,M,BLACK HISPANIC,40.85443057700007,-73.90558872599996
168095393,2017-08-14,2023-04-30T13:20:00.000-04:00,BROOKLYN,79,0,GAS STATION,false,18-24,M,BLACK,65+,M,BLACK,40.68707462400005,-73.94320473599998
168111304,2017-08-14,2023-04-30T20:12:00.000-04:00,QUEENS,105,0,,false,25-44,M,BLACK,18-24,M,BLACK,40.65941139200004,-73.74004662899995
168152712,2017-08-15,2023-04-30T19:11:00.000-04:00,BRONX,42,0,,false,25-44,M,BLACK,25-44,M,BLACK,40.83112889800003,-73.89037142599994
168152713,2017-08-15,2023-04-30T21:21:00.000-04:00,QUEENS,113,0,,true,25-44,M,BLACK,18-24,F,BLACK,40.69954656900006,-73.75646624899997
168152714,2017-08-15,2023-04-30T19:00:00.000-04:00,MANHATTAN,32,0,,false,18-24,M,BLACK,<18,M,BLACK,40.80962945400006,-73.94197602999998
168152715,2017-08-15,2023-04-30T21:05:00.000-04:00,BROOKLYN,69,0,,false,,,,25-44,M,BLACK,40.64684006300007,-73.89773048799998
168192563,2017-08-17,2023-04-30T00:15:00.000-04:00,QUEENS,109,2,MULTI DWELL - PUBLIC HOUS,false,,,,18-24,M,BLACK,40.76610012700007,-73.83001892399994
168231378,2017-08-17,2023-04-30T22:45:00.000-04:00,BRONX,42,2,MULTI DWELL - PUBLIC HOUS,false,,,,18-24,F,BLACK,40.83222609400008,-73.90637864299998
168231379,2017-08-18,2023-04-30T00:05:00.000-04:00,BROOKLYN,83,0,,false,,,,25-44,M,BLACK,40.70472547900005,-73.92874009499997
168231380,2017-08-18,2023-04-30T02:00:00.000-04:00,QUEENS,105,0,,false,25-44,M,BLACK,25-44,M,BLACK,40.663468462000026,-73.76848017099996
168231381,2017-08-18,2023-04-30T00:05:00.000-04:00,BROOKLYN,79,2,MULTI DWELL - PUBLIC HOUS,false,,,,25-44,M,BLACK,40.698543897000036,-73.94983723199994
168306057,2017-08-18,2023-04-30T21:04:00.000-04:00,BRONX,44,0,BEAUTY/NAIL SALON,false,,,,25-44,M,WHITE HISPANIC,40.83911819800005,-73.91449953099993
168306058,2017-08-18,2023-04-30T23:08:00.000-04:00,BRONX,42,0,,false,,,,18-24,M,BLACK,40.83920576500003,-73.90133045099998
168306059,2017-08-18,2023-04-30T22:40:00.000-04:00,BROOKLYN,75,0,,false,,,,25-44,M,BLACK,40.66221349500006,-73.89226200399997
168306060,2017-08-18,2023-04-30T21:26:00.000-04:00,QUEENS,103,0,,true,25-44,M,BLACK,18-24,M,BLACK,40.699165950000065,-73.79206818499995
168306061,2017-08-19,2023-04-30T04:00:00.000-04:00,BRONX,43,0,,false,,,,18-24,M,WHITE HISPANIC,40.82924217100003,-73.87550694899994
168306062,2017-08-19,2023-04-30T17:15:00.000-04:00,BROOKLYN,73,0,,false,18-24,M,BLACK,18-24,M,BLACK,40.668280465000066,-73.90262664599999
168306063,2017-08-19,2023-04-30T21:44:00.000-04:00,MANHATTAN,25,0,,false,,,,25-44,M,WHITE HISPANIC,40.799622217000035,-73.94187233399998
